,metric,1,2,5,10,15,20,25,30
3,ALL_WORDS,0.6666666666666666,0.6666666666666666,0.45901639344262296,0.36885245901639346,0.34972677595628415,0.3020408163265306,0.28104575163398693,0.2670299727520436
4,BKGD_PURP_MECH,0.8333333333333334,0.8333333333333334,0.639344262295082,0.4918032786885246,0.4207650273224044,0.3673469387755102,0.32679738562091504,0.3079019073569482
5,FIND,0.75,0.5,0.36065573770491804,0.32786885245901637,0.3005464480874317,0.2857142857142857,0.2647058823529412,0.26430517711171664
0,MECH,0.9166666666666666,0.7916666666666666,0.6557377049180327,0.48360655737704916,0.44808743169398907,0.3836734693877551,0.3464052287581699,0.3215258855585831
2,PURP,0.5,0.5,0.3770491803278688,0.3770491803278688,0.3224043715846995,0.30612244897959184,0.2908496732026144,0.2779291553133515
1,PURP_MECH,0.9166666666666666,0.9166666666666666,0.7213114754098361,0.5,0.3989071038251366,0.3551020408163265,0.3300653594771242,0.3079019073569482
